Santa Clara Vanguard,2013-07-26,"Charlotte, NC",35.100,27.150,26.800,89.050,89.050,0.000
Carolina Crown,2013-07-27,"Atlanta, GA",37.500,27.800,27.250,92.550,92.550,0.000
Blue Devils,2013-07-27,"Atlanta, GA",37.200,28.100,27.600,92.900,92.900,0.000
Phantom Regiment,2013-07-27,"Atlanta, GA",35.700,27.000,26.300,89.000,89.000,0.000
Santa Clara Vanguard,2013-07-27,"Atlanta, GA",36.600,27.500,27.250,91.350,91.350,0.000
Mandarins,2013-07-30,"Warrenton, VA",31.500,23.600,22.850,77.950,77.950,0.000
Seattle Cascades,2013-07-30,"Warrenton, VA",27.300,20.750,20.200,68.250,68.250,0.000
Santa Clara Vanguard,2013-07-30,"Erie, PA",36.900,28.000,27.650,92.550,92.550,0.000
Blue Knights,2013-07-30,"Erie, PA",34.800,26.400,25.750,86.950,86.950,0.000
Spirit of Atlanta,2013-07-30,"Erie, PA",33.400,24.950,25.650,84.000,84.000,0.000
Blue Stars,2013-07-30,"Erie, PA",32.400,25.100,25.450,82.950,82.950,0.000
The Academy,2013-07-30,"Erie, PA",29.500,22.800,23.500,75.800,75.800,0.000
Troopers,2013-07-30,"Erie, PA",31.800,23.650,24.500,79.950,79.950,0.000
Genesis,2013-07-30,"Spring Valley, IL",35.200,25.400,26.000,86.600,86.600,0.000
Blue Knights,2013-07-31,"Rome, NY",35.100,25.850,25.850,86.800,86.800,0.000
The Academy,2013-07-31,"Rome, NY",29.800,22.900,23.800,76.500,76.500,0.000
Phantom Regiment,2018-08-09,"Indianapolis, IN",35.625,25.875,26.200,87.700,87.700,0.000
Mandarins,2018-08-09,"Indianapolis, IN",35.975,26.700,25.987,88.663,88.663,0.000
Crossmen,2018-08-09,"Indianapolis, IN",35.075,26.075,26.100,87.250,87.250,0.000
Spirit of Atlanta,2018-08-09,"Indianapolis, IN",34.500,25.150,25.938,85.588,85.588,0.000
The Academy,2018-08-09,"Indianapolis, IN",34.375,24.875,25.312,84.563,84.563,0.000
Colts,2018-08-09,"Indianapolis, IN",34.150,25.400,25.063,84.613,84.613,0.000
Madison Scouts,2018-08-09,"Indianapolis, IN",33.300,24.750,24.938,82.988,82.988,0.000
Troopers,2018-08-09,"Indianapolis, IN",33.225,23.950,24.613,81.788,81.788,0.000
Pacific Crest,2018-08-09,"Indianapolis, IN",31.850,23.600,23.850,79.300,79.300,0.000
Music City,2018-08-09,"Indianapolis, IN",31.800,23.225,23.150,78.175,78.175,0.000
Genesis,2018-08-09,"Indianapolis, IN",29.850,22.350,22.275,74.475,74.475,0.000
Bluecoats,2019-06-19,"Detroit, MI",29.200,20.550,21.400,71.150,71.150,0.000
Carolina Crown,2019-06-19,"Detroit, MI",29.000,20.350,21.550,70.900,70.900,0.000
Boston Crusaders,2019-06-19,"Detroit, MI",28.200,20.600,21.250,70.050,70.050,0.000
Blue Stars,2019-06-19,"Detroit, MI",26.600,19.100,19.750,65.450,65.450,0.000
Phantom Regiment,2019-06-19,"Detroit, MI",25.700,18.300,19.250,63.250,63.250,0.000
The Cavaliers,2019-06-20,"Clovis, CA",28.700,20.600,20.900,70.200,70.200,0.000
Blue Devils,2019-06-20,"Clovis, CA",29.200,21.350,21.150,71.700,71.700,0.000
Santa Clara Vanguard,2019-06-20,"Clovis, CA",29.300,21.500,21.550,72.350,72.350,0.000
Mandarins,2019-06-20,"Clovis, CA",27.500,20.100,19.500,67.100,67.100,0.000
The Academy,2019-06-20,"Clovis, CA",26.300,19.150,19.150,64.600,64.600,0.000
Troopers,2019-06-20,"Clovis, CA",25.000,17.300,18.150,60.450,60.450,0.000
Seattle Cascades,2013-07-31,"Rome, NY",26.500,20.500,20.850,67.850,67.850,0.000
Boston Crusaders,2013-07-31,"Lawrence, MA",34.800,25.950,26.500,87.250,87.250,0.000
Madison Scouts,2013-07-31,"Lawrence, MA",35.100,25.950,26.250,87.300,87.300,0.000
Crossmen,2013-07-31,"Lawrence, MA",32.900,24.800,24.900,82.600,82.600,0.000
Genesis,2013-07-31,"Niles, MI",35.300,24.850,25.750,85.900,85.900,0.000
Genesis,2013-08-01,"Johnsonburg, PA",36.100,26.900,25.600,88.600,88.600,0.000
Bluecoats,2013-08-01,"Allentown, PA",35.500,26.550,27.000,89.050,89.050,0.000
Phantom Regiment,2013-08-01,"Allentown, PA",36.100,27.250,26.650,90.000,90.000,0.000
Santa Clara Vanguard,2013-08-01,"Allentown, PA",37.250,28.300,27.900,93.450,93.450,0.000
Blue Stars,2013-08-01,"Allentown, PA",33.850,25.000,25.500,84.350,84.350,0.000
Spirit of Atlanta,2013-08-01,"Allentown, PA",33.600,25.000,25.500,84.100,84.100,0.000
Troopers,2013-08-01,"Allentown, PA",32.700,24.350,24.600,81.650,81.650,0.000
Mandarins,2013-08-01,"Allentown, PA",30.100,22.800,23.150,76.050,76.050,0.000
The Academy,2013-08-01,"Allentown, PA",29.600,22.450,23.550,75.600,75.600,0.000
Blue Devils,2013-08-02,"Allentown, PA",37.750,28.850,28.450,95.050,95.050,0.000
Carolina Crown,2013-08-02,"Allentown, PA",37.900,28.700,28.250,94.850,94.850,0.000
Boston Crusaders,2013-08-02,"Allentown, PA",35.350,26.350,26.800,88.500,88.500,0.000
The Cavaliers,2013-08-02,"Allentown, PA",35.700,26.700,26.350,88.750,88.750,0.000
Madison Scouts,2013-08-02,"Allentown, PA",35.200,26.150,26.300,87.650,87.650,0.000
Blue Knights,2013-08-02,"Allentown, PA",34.450,26.200,25.350,86.000,86.000,0.000
Crossmen,2013-08-02,"Allentown, PA",33.450,25.150,24.650,83.250,83.250,0.000
Pacific Crest,2013-08-02,"Allentown, PA",32.000,24.100,24.150,80.250,80.250,0.000
Jersey Surf,2013-08-02,"Allentown, PA",30.550,21.800,22.800,75.150,75.150,0.000
Seattle Cascades,2013-08-02,"Allentown, PA",27.950,20.650,21.600,70.200,70.200,0.000
Genesis,2013-08-02,"Avon Lake, OH",36.100,26.350,26.750,89.200,89.200,0.000
Boston Crusaders,2013-08-03,"Pittsburgh, PA",35.700,26.550,26.650,88.900,88.900,0.000
Spirit of Atlanta,2013-08-03,"Pittsburgh, PA",34.100,24.850,25.300,84.250,84.250,0.000
Blue Knights,2013-08-03,"Pittsburgh, PA",34.700,25.900,25.650,86.250,86.250,0.000
Crossmen,2013-08-03,"Pittsburgh, PA",33.100,25.100,24.900,83.100,83.100,0.000
Blue Stars,2013-08-03,"Pittsburgh, PA",34.000,25.200,25.900,85.100,85.100,0.000
Troopers,2013-08-03,"Pittsburgh, PA",33.100,24.100,24.800,82.000,82.000,0.000
Seattle Cascades,2013-08-03,"Pittsburgh, PA",27.400,20.050,21.600,69.050,69.050,0.000
Bluecoats,2013-08-03,"Allentown, PA",36.100,26.650,28.100,90.850,90.850,0.000
Blue Devils,2013-08-03,"Allentown, PA",38.000,29.100,28.650,95.750,95.750,0.000
The Cavaliers,2013-08-03,"Allentown, PA",35.100,26.700,27.300,89.100,89.100,0.000
Phantom Regiment,2013-08-03,"Allentown, PA",36.300,27.750,27.500,91.550,91.550,0.000
Santa Clara Vanguard,2013-08-03,"Allentown, PA",36.800,28.300,28.050,93.150,93.150,0.000
Carolina Crown,2013-08-03,"Allentown, PA",38.000,28.750,28.350,95.100,95.100,0.000
Genesis,2013-08-04,"Michigan City, IN",37.100,26.550,27.550,91.200,91.200,0.000
Madison Scouts,2013-08-04,"Centerville, OH",35.700,26.350,26.550,88.600,88.600,0.000
Boston Crusaders,2013-08-04,"Centerville, OH",35.300,26.800,26.900,89.000,89.000,0.000
Blue Knights,2013-08-04,"Centerville, OH",34.600,26.050,25.750,86.400,86.400,0.000
The Academy,2013-08-04,"Centerville, OH",30.600,23.100,24.500,78.200,78.200,0.000
Colts,2013-08-04,"Centerville, OH",32.500,24.800,24.050,81.350,81.350,0.000
Pacific Crest,2013-08-04,"Centerville, OH",32.100,24.250,24.550,80.900,80.900,0.000
Mandarins,2013-08-04,"Centerville, OH",31.300,23.450,23.650,78.400,78.400,0.000
Jersey Surf,2013-08-04,"Centerville, OH",30.600,21.750,23.050,75.400,75.400,0.000
The Cavaliers,2013-08-04,"Buffalo, NY",35.300,26.650,27.550,89.500,89.500,0.000
Blue Devils,2013-08-04,"Buffalo, NY",38.600,28.450,28.800,95.850,95.850,0.000
Bluecoats,2013-08-04,"Buffalo, NY",36.400,26.850,28.250,91.500,91.500,0.000
Carolina Crown,2013-08-04,"Buffalo, NY",38.700,28.600,28.550,95.850,95.850,0.000
Santa Clara Vanguard,2013-08-04,"Buffalo, NY",37.500,28.450,28.500,94.450,94.450,0.000
Phantom Regiment,2013-08-04,"Buffalo, NY",36.500,27.400,27.450,91.350,91.350,0.000
Genesis,2013-08-05,"Michigan City, IN",36.800,27.100,27.650,91.550,91.550,0.000
Bluecoats,2013-08-05,"Massillon, OH",37.100,27.600,28.400,93.100,93.100,0.000
Carolina Crown,2013-08-05,"Massillon, OH",38.600,29.150,28.700,96.450,96.450,0.000
